         Index            Ts             t            HF        Weight            Tr
           [#]          [°C]           [s]       [Wg^-1]           [%]          [°C]
          3692   6.49060e+02   3.69200e+03   6.63643e+00   4.61952e+01   6.45333e+02
          3693   6.49234e+02   3.69300e+03   6.64981e+00   4.61563e+01   6.45500e+02
          3694   6.49407e+02   3.69400e+03   6.66369e+00   4.61171e+01   6.45667e+02
          3695   6.49564e+02   3.69500e+03   6.67790e+00   4.60778e+01   6.45833e+02
          3696   6.49737e+02   3.69600e+03   6.68990e+00   4.60373e+01   6.46000e+02
          3697   6.49908e+02   3.69700e+03   6.70199e+00   4.59978e+01   6.46167e+02
          3698   6.50080e+02   3.69800e+03   6.71382e+00   4.59588e+01   6.46333e+02
          3699   6.50249e+02   3.69900e+03   6.72538e+00   4.59202e+01   6.46500e+02
          3700   6.50404e+02   3.70000e+03   6.73580e+00   4.58832e+01   6.46667e+02
          3701   6.50580e+02   3.70100e+03   6.74596e+00   4.58464e+01   6.46833e+02
          3702   6.50749e+02   3.70200e+03   6.75576e+00   4.58101e+01   6.47000e+02
          3703   6.50914e+02   3.70300e+03   6.76564e+00   4.57741e+01   6.47167e+02
          3704   6.51084e+02   3.70400e+03   6.77459e+00   4.57402e+01   6.47333e+02
          3705   6.51255e+02   3.70500e+03   6.78467e+00   4.57054e+01   6.47500e+02
          3706   6.51417e+02   3.70600e+03   6.79519e+00   4.56709e+01   6.47667e+02
          3707   6.51586e+02   3.70700e+03   6.80530e+00   4.56366e+01   6.47833e+02
          3708   6.51755e+02   3.70800e+03   6.81193e+00   4.56032e+01   6.48000e+02
          3709   6.51919e+02   3.70900e+03   6.82125e+00   4.55699e+01   6.48167e+02
          3710   6.52086e+02   3.71000e+03   6.83055e+00   4.55369e+01   6.48333e+02
          3711   6.52253e+02   3.71100e+03   6.84027e+00   4.55040e+01   6.48500e+02
          3712   6.52430e+02   3.71200e+03   6.85165e+00   4.54728e+01   6.48667e+02
          3713   6.52599e+02   3.71300e+03   6.86214e+00   4.54413e+01   6.48833e+02
          3714   6.52775e+02   3.71400e+03   6.87136e+00   4.54095e+01   6.49000e+02
          3715   6.52938e+02   3.71500e+03   6.87952e+00   4.53774e+01   6.49167e+02
          3716   6.53096e+02   3.71600e+03   6.88879e+00   4.53451e+01   6.49333e+02
          3717   6.53264e+02   3.71700e+03   6.89757e+00   4.53119e+01   6.49500e+02
          3718   6.53444e+02   3.71800e+03   6.90545e+00   4.52783e+01   6.49667e+02
          3719   6.53604e+02   3.71900e+03   6.91307e+00   4.52445e+01   6.49833e+02
          3720   6.53770e+02   3.72000e+03   6.91972e+00   4.52084e+01   6.50000e+02
          3721   6.53939e+02   3.72100e+03   6.92723e+00   4.51733e+01   6.50167e+02
          3722   6.54107e+02   3.72200e+03   6.93506e+00   4.51387e+01   6.50333e+02
          3723   6.54272e+02   3.72300e+03   6.94314e+00   4.51045e+01   6.50500e+02
          3724   6.54439e+02   3.72400e+03   6.94714e+00   4.50712e+01   6.50667e+02
          3725   6.54610e+02   3.72500e+03   6.95383e+00   4.50381e+01   6.50833e+02
          3726   6.54781e+02   3.72600e+03   6.96161e+00   4.50056e+01   6.51000e+02
          3727   6.54958e+02   3.72700e+03   6.96987e+00   4.49738e+01   6.51167e+02
          3728   6.55122e+02   3.72800e+03   6.97859e+00   4.49436e+01   6.51333e+02
          3729   6.55290e+02   3.72900e+03   6.98692e+00   4.49125e+01   6.51500e+02
          3730   6.55463e+02   3.73000e+03   6.99520e+00   4.48814e+01   6.51667e+02
          3731   6.55633e+02   3.73100e+03   7.00399e+00   4.48503e+01   6.51833e+02
          3732   6.55804e+02   3.73200e+03   7.01359e+00   4.48191e+01   6.52000e+02
          3733   6.55969e+02   3.73300e+03   7.02148e+00   4.47879e+01   6.52167e+02
          3734   6.56135e+02   3.73400e+03   7.02862e+00   4.47569e+01   6.52333e+02
          3735   6.56302e+02   3.73500e+03   7.03572e+00   4.47257e+01   6.52500e+02
          3736   6.56475e+02   3.73600e+03   7.04357e+00   4.46937e+01   6.52667e+02
          3737   6.56636e+02   3.73700e+03   7.05144e+00   4.46614e+01   6.52833e+02
          3738   6.56803e+02   3.73800e+03   7.05951e+00   4.46289e+01   6.53000e+02
          3739   6.56974e+02   3.73900e+03   7.06762e+00   4.45961e+01   6.53167e+02
          3740   6.57152e+02   3.74000e+03   7.07250e+00   4.45617e+01   6.53333e+02
          3741   6.57310e+02   3.74100e+03   7.07877e+00   4.45277e+01   6.53500e+02
          3742   6.57475e+02   3.74200e+03   7.08536e+00   4.44936e+01   6.53667e+02
          3743   6.57651e+02   3.74300e+03   7.09262e+00   4.44595e+01   6.53833e+02
          3744   6.57823e+02   3.74400e+03   7.09856e+00   4.44247e+01   6.54000e+02
          3745   6.57987e+02   3.74500e+03   7.10417e+00   4.43902e+01   6.54167e+02
          3746   6.58152e+02   3.74600e+03   7.10905e+00   4.43557e+01   6.54333e+02
          3747   6.58322e+02   3.74700e+03   7.11382e+00   4.43215e+01   6.54500e+02
          3748   6.58486e+02   3.74800e+03   7.11867e+00   4.42876e+01   6.54667e+02
          3749   6.58659e+02   3.74900e+03   7.12431e+00   4.42534e+01   6.54833e+02
          3750   6.58832e+02   3.75000e+03   7.13080e+00   4.42191e+01   6.55000e+02
          3751   6.59000e+02   3.75100e+03   7.13750e+00   4.41845e+01   6.55167e+02
          3752   6.59161e+02   3.75200e+03   7.14280e+00   4.41493e+01   6.55333e+02
          3753   6.59331e+02   3.75300e+03   7.14920e+00   4.41142e+01   6.55500e+02
          3754   6.59497e+02   3.75400e+03   7.15610e+00   4.40795e+01   6.55667e+02
          3755   6.59667e+02   3.75500e+03   7.16357e+00   4.40448e+01   6.55833e+02
          3756   6.59835e+02   3.75600e+03   7.17147e+00   4.40100e+01   6.56000e+02
          3757   6.60002e+02   3.75700e+03   7.17941e+00   4.39760e+01   6.56167e+02
          3758   6.60168e+02   3.75800e+03   7.18667e+00   4.39428e+01   6.56333e+02
          3759   6.60344e+02   3.75900e+03   7.19314e+00   4.39101e+01   6.56500e+02
          3760   6.60508e+02   3.76000e+03   7.20354e+00   4.38787e+01   6.56667e+02
          3761   6.60668e+02   3.76100e+03   7.21186e+00   4.38462e+01   6.56833e+02
          3762   6.60839e+02   3.76200e+03   7.21956e+00   4.38134e+01   6.57000e+02
          3763   6.61007e+02   3.76300e+03   7.22649e+00   4.37805e+01   6.57167e+02
          3764   6.61177e+02   3.76400e+03   7.23533e+00   4.37472e+01   6.57333e+02
          3765   6.61355e+02   3.76500e+03   7.24330e+00   4.37143e+01   6.57500e+02
          3766   6.61518e+02   3.76600e+03   7.25163e+00   4.36816e+01   6.57667e+02
          3767   6.61688e+02   3.76700e+03   7.26021e+00   4.36490e+01   6.57833e+02
          3768   6.61857e+02   3.76800e+03   7.26740e+00   4.36165e+01   6.58000e+02
          3769   6.62034e+02   3.76900e+03   7.27571e+00   4.35845e+01   6.58167e+02
          3770   6.62196e+02   3.77000e+03   7.28412e+00   4.35527e+01   6.58333e+02
          3771   6.62364e+02   3.77100e+03   7.29288e+00   4.35208e+01   6.58500e+02
          3772   6.62532e+02   3.77200e+03   7.30099e+00   4.34888e+01   6.58667e+02
          3773   6.62694e+02   3.77300e+03   7.30843e+00   4.34563e+01   6.58833e+02
          3774   6.62867e+02   3.77400e+03   7.31595e+00   4.34233e+01   6.59000e+02
          3775   6.63030e+02   3.77500e+03   7.32368e+00   4.33899e+01   6.59167e+02
          3776   6.63198e+02   3.77600e+03   7.33173e+00   4.33548e+01   6.59333e+02
          3777   6.63367e+02   3.77700e+03   7.33844e+00   4.33198e+01   6.59500e+02
          3778   6.63540e+02   3.77800e+03   7.34425e+00   4.32844e+01   6.59667e+02
          3779   6.63707e+02   3.77900e+03   7.34978e+00   4.32486e+01   6.59833e+02
          3780   6.63874e+02   3.78000e+03   7.35325e+00   4.32116e+01   6.60000e+02
          3781   6.64039e+02   3.78100e+03   7.35741e+00   4.31754e+01   6.60167e+02
          3782   6.64206e+02   3.78200e+03   7.36219e+00   4.31399e+01   6.60333e+02
          3783   6.64377e+02   3.78300e+03   7.36741e+00   4.31049e+01   6.60500e+02
          3784   6.64552e+02   3.78400e+03   7.37182e+00   4.30701e+01   6.60667e+02
          3785   6.64710e+02   3.78500e+03   7.37638e+00   4.30354e+01   6.60833e+02
          3786   6.64882e+02   3.78600e+03   7.38032e+00   4.30012e+01   6.61000e+02
          3787   6.65042e+02   3.78700e+03   7.38383e+00   4.29675e+01   6.61167e+02
          3788   6.65221e+02   3.78800e+03   7.38742e+00   4.29349e+01   6.61333e+02
          3789   6.65395e+02   3.78900e+03   7.39066e+00   4.29022e+01   6.61500e+02
          3790   6.65557e+02   3.79000e+03   7.39341e+00   4.28700e+01   6.61667e+02
          3791   6.65737e+02   3.79100e+03   7.39634e+00   4.28380e+01   6.61833e+02
          3792   6.65905e+02   3.79200e+03   7.40050e+00   4.28074e+01   6.62000e+02
          3793   6.66067e+02   3.79300e+03   7.40417e+00   4.27769e+01   6.62167e+02
          3794   6.66225e+02   3.79400e+03   7.40781e+00   4.27466e+01   6.62333e+02
          3795   6.66398e+02   3.79500e+03   7.41171e+00   4.27165e+01   6.62500e+02
          3796   6.66566e+02   3.79600e+03   7.41329e+00   4.26875e+01   6.62667e+02
          3797   6.66742e+02   3.79700e+03   7.41620e+00   4.26577e+01   6.62833e+02
          3798   6.66905e+02   3.79800e+03   7.42019e+00   4.26275e+01   6.63000e+02
          3799   6.67072e+02   3.79900e+03   7.42420e+00   4.25973e+01   6.63167e+02
          3800   6.67243e+02   3.80000e+03   7.42794e+00   4.25662e+01   6.63333e+02
          3801   6.67408e+02   3.80100e+03   7.43179e+00   4.25345e+01   6.63500e+02
          3802   6.67573e+02   3.80200e+03   7.43534e+00   4.25021e+01   6.63667e+02
          3803   6.67744e+02   3.80300e+03   7.43846e+00   4.24694e+01   6.63833e+02
          3804   6.67920e+02   3.80400e+03   7.44189e+00   4.24347e+01   6.64000e+02
          3805   6.68078e+02   3.80500e+03   7.44491e+00   4.24005e+01   6.64167e+02
          3806   6.68252e+02   3.80600e+03   7.44762e+00   4.23660e+01   6.64333e+02
          3807   6.68422e+02   3.80700e+03   7.45074e+00   4.23312e+01   6.64500e+02
          3808   6.68590e+02   3.80800e+03   7.45349e+00   4.22957e+01   6.64667e+02
          3809   6.68759e+02   3.80900e+03   7.45690e+00   4.22611e+01   6.64833e+02
          3810   6.68930e+02   3.81000e+03   7.46034e+00   4.22269e+01   6.65000e+02
          3811   6.69095e+02   3.81100e+03   7.46284e+00   4.21928e+01   6.65167e+02
          3812   6.69266e+02   3.81200e+03   7.46217e+00   4.21602e+01   6.65333e+02
          3813   6.69434e+02   3.81300e+03   7.46358e+00   4.21280e+01   6.65500e+02
          3814   6.69598e+02   3.81400e+03   7.46695e+00   4.20962e+01   6.65667e+02
          3815   6.69763e+02   3.81500e+03   7.47099e+00   4.20645e+01   6.65833e+02
          3816   6.69933e+02   3.81600e+03   7.47585e+00   4.20340e+01   6.66000e+02
          3817   6.70107e+02   3.81700e+03   7.47994e+00   4.20025e+01   6.66167e+02
          3818   6.70278e+02   3.81800e+03   7.48273e+00   4.19706e+01   6.66333e+02
          3819   6.70446e+02   3.81900e+03   7.48516e+00   4.19386e+01   6.66500e+02
          3820   6.70616e+02   3.82000e+03   7.48586e+00   4.19053e+01   6.66667e+02
          3821   6.70774e+02   3.82100e+03   7.48802e+00   4.18720e+01   6.66833e+02
          3822   6.70946e+02   3.82200e+03   7.49058e+00   4.18381e+01   6.67000e+02
          3823   6.71118e+02   3.82300e+03   7.49342e+00   4.18035e+01   6.67167e+02
          3824   6.71286e+02   3.82400e+03   7.49956e+00   4.17667e+01   6.67333e+02
          3825   6.71455e+02   3.82500e+03   7.50354e+00   4.17303e+01   6.67500e+02
          3826   6.71618e+02   3.82600e+03   7.50645e+00   4.16938e+01   6.67667e+02
          3827   6.71786e+02   3.82700e+03   7.50896e+00   4.16571e+01   6.67833e+02
          3828   6.71955e+02   3.82800e+03   7.50939e+00   4.16188e+01   6.68000e+02
          3829   6.72126e+02   3.82900e+03   7.51153e+00   4.15815e+01   6.68167e+02
          3830   6.72293e+02   3.83000e+03   7.51343e+00   4.15447e+01   6.68333e+02
          3831   6.72457e+02   3.83100e+03   7.51487e+00   4.15080e+01   6.68500e+02
          3832   6.72629e+02   3.83200e+03   7.51843e+00   4.14728e+01   6.68667e+02
          3833   6.72800e+02   3.83300e+03   7.52099e+00   4.14379e+01   6.68833e+02
          3834   6.72970e+02   3.83400e+03   7.52258e+00   4.14039e+01   6.69000e+02
          3835   6.73139e+02   3.83500e+03   7.52386e+00   4.13704e+01   6.69167e+02
          3836   6.73306e+02   3.83600e+03   7.52361e+00   4.13391e+01   6.69333e+02
          3837   6.73467e+02   3.83700e+03   7.52410e+00   4.13074e+01   6.69500e+02
          3838   6.73635e+02   3.83800e+03   7.52574e+00   4.12761e+01   6.69667e+02
          3839   6.73798e+02   3.83900e+03   7.52741e+00   4.12452e+01   6.69833e+02
          3840   6.73981e+02   3.84000e+03   7.52801e+00   4.12153e+01   6.70000e+02
          3841   6.74144e+02   3.84100e+03   7.52878e+00   4.11845e+01   6.70167e+02
          3842   6.74310e+02   3.84200e+03   7.52951e+00   4.11532e+01   6.70333e+02
          3843   6.74477e+02   3.84300e+03   7.53070e+00   4.11216e+01   6.70500e+02
          3844   6.74649e+02   3.84400e+03   7.53080e+00   4.10888e+01   6.70667e+02
          3845   6.74813e+02   3.84500e+03   7.53124e+00   4.10556e+01   6.70833e+02
          3846   6.74985e+02   3.84600e+03   7.53154e+00   4.10215e+01   6.71000e+02
          3847   6.75159e+02   3.84700e+03   7.53112e+00   4.09867e+01   6.71167e+02
          3848   6.75323e+02   3.84800e+03   7.53301e+00   4.09494e+01   6.71333e+02
          3849   6.75487e+02   3.84900e+03   7.53498e+00   4.09130e+01   6.71500e+02
          3850   6.75654e+02   3.85000e+03   7.53647e+00   4.08765e+01   6.71667e+02
          3851   6.75836e+02   3.85100e+03   7.53759e+00   4.08399e+01   6.71833e+02
          3852   6.76001e+02   3.85200e+03   7.53832e+00   4.08027e+01   6.72000e+02
          3853   6.76160e+02   3.85300e+03   7.53883e+00   4.07667e+01   6.72167e+02
          3854   6.76330e+02   3.85400e+03   7.53889e+00   4.07309e+01   6.72333e+02
          3855   6.76502e+02   3.85500e+03   7.53920e+00   4.06952e+01   6.72500e+02
          3856   6.76660e+02   3.85600e+03   7.54020e+00   4.06609e+01   6.72667e+02
          3857   6.76833e+02   3.85700e+03   7.54099e+00   4.06262e+01   6.72833e+02
          3858   6.77010e+02   3.85800e+03   7.54176e+00   4.05918e+01   6.73000e+02
          3859   6.77175e+02   3.85900e+03   7.54296e+00   4.05575e+01   6.73167e+02
          3860   6.77339e+02   3.86000e+03   7.54225e+00   4.05234e+01   6.73333e+02
          3861   6.77511e+02   3.86100e+03   7.54236e+00   4.04889e+01   6.73500e+02
          3862   6.77689e+02   3.86200e+03   7.54306e+00   4.04542e+01   6.73667e+02
          3863   6.77842e+02   3.86300e+03   7.54309e+00   4.04193e+01   6.73833e+02
          3864   6.78019e+02   3.86400e+03   7.54339e+00   4.03839e+01   6.74000e+02
          3865   6.78193e+02   3.86500e+03   7.54326e+00   4.03486e+01   6.74167e+02
          3866   6.78355e+02   3.86600e+03   7.54295e+00   4.03134e+01   6.74333e+02
          3867   6.78526e+02   3.86700e+03   7.54248e+00   4.02779e+01   6.74500e+02
          3868   6.78699e+02   3.86800e+03   7.54106e+00   4.02424e+01   6.74667e+02
          3869   6.78868e+02   3.86900e+03   7.54015e+00   4.02072e+01   6.74833e+02
          3870   6.79024e+02   3.87000e+03   7.53974e+00   4.01723e+01   6.75000e+02
          3871   6.79196e+02   3.87100e+03   7.53981e+00   4.01375e+01   6.75167e+02
          3872   6.79365e+02   3.87200e+03   7.53814e+00   4.01034e+01   6.75333e+02
          3873   6.79535e+02   3.87300e+03   7.53784e+00   4.00691e+01   6.75500e+02
          3874   6.79698e+02   3.87400e+03   7.53783e+00   4.00349e+01   6.75667e+02
          3875   6.79863e+02   3.87500e+03   7.53790e+00   4.00007e+01   6.75833e+02
          3876   6.80034e+02   3.87600e+03   7.53728e+00   3.99661e+01   6.76000e+02
          3877   6.80201e+02   3.87700e+03   7.53651e+00   3.99311e+01   6.76167e+02
          3878   6.80376e+02   3.87800e+03   7.53581e+00   3.98955e+01   6.76333e+02
          3879   6.80538e+02   3.87900e+03   7.53504e+00   3.98594e+01   6.76500e+02
          3880   6.80707e+02   3.88000e+03   7.53652e+00   3.98212e+01   6.76667e+02
          3881   6.80880e+02   3.88100e+03   7.53577e+00   3.97835e+01   6.76833e+02
          3882   6.81038e+02   3.88200e+03   7.53408e+00   3.97457e+01   6.77000e+02
          3883   6.81213e+02   3.88300e+03   7.53142e+00   3.97078e+01   6.77167e+02
          3884   6.81384e+02   3.88400e+03   7.52657e+00   3.96689e+01   6.77333e+02
          3885   6.81547e+02   3.88500e+03   7.52292e+00   3.96310e+01   6.77500e+02
          3886   6.81711e+02   3.88600e+03   7.51986e+00   3.95938e+01   6.77667e+02
          3887   6.81888e+02   3.88700e+03   7.51724e+00   3.95568e+01   6.77833e+02
          3888   6.82063e+02   3.88800e+03   7.51443e+00   3.95215e+01   6.78000e+02
          3889   6.82224e+02   3.88900e+03   7.51207e+00   3.94861e+01   6.78167e+02
          3890   6.82404e+02   3.89000e+03   7.50988e+00   3.94511e+01   6.78333e+02
          3891   6.82572e+02   3.89100e+03   7.50840e+00   3.94163e+01   6.78500e+02
          3892   6.82736e+02   3.89200e+03   7.50611e+00   3.93827e+01   6.78667e+02
          3893   6.82913e+02   3.89300e+03   7.50512e+00   3.93487e+01   6.78833e+02
          3894   6.83073e+02   3.89400e+03   7.50390e+00   3.93148e+01   6.79000e+02
          3895   6.83236e+02   3.89500e+03   7.50285e+00   3.92809e+01   6.79167e+02
          3896   6.83405e+02   3.89600e+03   7.50651e+00   3.92465e+01   6.79333e+02
          3897   6.83577e+02   3.89700e+03   7.50769e+00   3.92118e+01   6.79500e+02
          3898   6.83741e+02   3.89800e+03   7.50781e+00   3.91766e+01   6.79667e+02
          3899   6.83912e+02   3.89900e+03   7.50769e+00   3.91410e+01   6.79833e+02
          3900   6.84070e+02   3.90000e+03   7.50956e+00   3.91032e+01   6.80000e+02
          3901   6.84234e+02   3.90100e+03   7.51059e+00   3.90654e+01   6.80167e+02
          3902   6.84406e+02   3.90200e+03   7.51160e+00   3.90270e+01   6.80333e+02
          3903   6.84580e+02   3.90300e+03   7.51268e+00   3.89881e+01   6.80500e+02
          3904   6.84751e+02   3.90400e+03   7.51330e+00   3.89472e+01   6.80667e+02
          3905   6.84909e+02   3.90500e+03   7.51421e+00   3.89075e+01   6.80833e+02
